Checking PR-14331 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3877-sync-filter
Checking PR-14410 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3894-report-owner-pl-bo-sung-tai-queue
Checking PR-14450 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3982-bo-sung-bao-cao-do-dau-adsun-15
Checking PR-14048 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3782-bo-sung-tinh-nang-hien-thi-theo-luot
Checking PR-14225 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3889
Checking PR-14446 from smartlogtms/smartlog.stm.2.5 and branch bugfix/thp-order-eta
Checking PR-14441 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3944
Checking PR-14437 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3940-qdtrans
Checking PR-14394 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3915-rang-buoc-thau-tach-chuyen
Checking PR-14393 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3915-rang-buoc-thau-tach-chuyen
Checking PR-14364 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3891-edit-master-time
Checking PR-14414 from smartlogtms/smartlog.stm.2.5 and branch bugfix/auto-sync-maint-mo
Checking PR-14257 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3934-auto-province
Checking PR-14168 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3755
Checking PR-14369 from smartlogtms/smartlog.stm.2.5 and branch bugfix/excel-xe-thau-them-moi
Checking PR-14286 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3822-open-in-new-tab
Checking PR-14400 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3135-chan-tinh-phi-thang
Checking PR-13995 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3589-change-payment-method
Checking PR-14378 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3899-new-contract-date
Checking PR-14247 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3819-tick-all-hidden-grid-setting
Checking PR-13672 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3468-bo-sung-popup-filter
Checking PR-14148 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3750-romooc-gps-code
Checking PR-14271 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3893-bo-sung-phan-quyen
Checking PR-14108 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3878-mainetti
Checking PR-13680 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3578
Checking PR-13827 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3784
Checking PR-14208 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3886-filter-status-master
Checking PR-14098 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-920-new-entity
Checking PR-13681 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3615-fix-conflict
Checking PR-13733 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3712-bo-sung-ngay-loc-bao-cao
Checking PR-13965 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3667
Checking PR-13664 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3528-fin-refresh
Checking PR-13666 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3591
Checking PR-13661 from smartlogtms/smartlog.stm.2.5 and branch feature/update-apm-configuration

  34 pull requests were processed
Checking branch feature/thaco-del-dup-group-product from smartlogtms/smartlog.stm.2.5
Checking branch feature/thaco-laden-merge-location from smartlogtms/smartlog.stm.2.5
Checking branch feature/thaco-location-dup from smartlogtms/smartlog.stm.2.5
Checking branch feature/thp-api from smartlogtms/smartlog.stm.2.5
Checking branch feature/thp-auto-plan-cont-ui from smartlogtms/smartlog.stm.2.5
Checking branch feature/thp-excel-pilot from smartlogtms/smartlog.stm.2.5
Checking branch feature/thp-integration from smartlogtms/smartlog.stm.2.5
Checking branch feature/thp-integration-do-so from smartlogtms/smartlog.stm.2.5
Checking branch feature/thp-opt-cont-hascont from smartlogtms/smartlog.stm.2.5
Checking branch feature/thp-order-update-sap from smartlogtms/smartlog.stm.2.5
Checking branch feature/thp-setting from smartlogtms/smartlog.stm.2.5
Checking branch feature/thp-site-config-json from smartlogtms/smartlog.stm.2.5
Checking branch feature/tich-hop from smartlogtms/smartlog.stm.2.5
Checking branch feature/tich-hop-api from smartlogtms/smartlog.stm.2.5
Checking branch feature/tm-logo from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-1014-mooc-weight-constraint from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-1015-order-code-change from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-1039-wfl-hub-config from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-1047-vehicle-group from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-1050-vnpt-logo from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-1063-product-cbm-info from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-1074-logo-hafele from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-1080-vnpt-logo-customize from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-1099-ops-cont-split from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-1102-vnpt-logo from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-1122-supervrp-payment-abbott from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-1156-master-note from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-1255-stx-ltl from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-1259-cont-merge-last-location from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-1318-opsnote from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-148-auto-plan-4-location-history from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-148-fix-ui from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-149-auto-plan-4-vehicle from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-149-auto-plan-vehicle-add from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-149-config-preset from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-149-vehicle-operation-log from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-1490-super-vrp-max-delivery from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-151-auto-plan-4-result-timeline from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-1545-cont-suggest-price from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-1545-cont-vendor-suggest from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-1570-cancel-order-cod from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-1570-cancel-order-rule from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-1691-volume-decrease from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-1697-mobile-location-order from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-1750-vnpost-report from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-1824-cont-helper-detail from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-1824-remove-details from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-1842-mon-di-cod-constraints from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-1884-ops-cont-multi-stock from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-1890-swap-cont-gls from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-1916-auto-plan-excel-export from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-1958-auto-cont-thp from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-1958-ord-tmp-auto-cont from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-1981-km-accumulated from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-2002-approved-date-filter from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-2008-driver-status from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-2044-transport-mode from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-2048-note-text-panda from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-2064-mon-location-sort-order from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-2070-marker-vehicle-velocity from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-2082-check-vehicle-delivery from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-2189-gt-product from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-2204-order-createdby from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-2210-marker-vendor from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-2217-tienthanh-site from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-2256-foodlog-volume-exchange from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-2276-regex from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-2309-etd-update-vehicle from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-231-formula-master-cherry from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-2328-cancel-group from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-2377-vendor-driver2 from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-2379-sys-group-vendor from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-2401-product-code from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-2463-wfl-stock-come-leave from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-2465-thp-ops-cont-export from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-2518-bill-booking-lcl from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-2647-cancel-delivery from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-2878-product-group-stack from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-316-excel-trip-plan from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-318-driver-hrm-vnpost from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-320-setting-pos-vnpost from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-325-sabeco-confirm-fin from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-349-cont-no-constraint from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-358-thilogi-domain from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-380-mon-vnpost-route-map from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-383-delivery-address from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-408-sms-send-to-customer from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-419-fix-bug from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-423-manuchar from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-423-price-ex-fomular from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-425-tenderid-wfl-vendor from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-428-ltl-change-group-product from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-431-hoangan from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-433-report-sabeco from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-434-thaco from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-445-auto-plan-packing from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-446-etd-request from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-448-filter-report-manuchar from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-448-report-manuchar from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-456-report-manuchar from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-458 from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-459 from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-469-stx from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-471 from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-476-dashboard-hub-1mg from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-480-abbott-limited-working-time from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-485-report-owner-pl from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-488-cont-trip-special-pre-romooc from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-489-change-ord-from-to from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-496-rate-trip from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-500-custom-bd10-vnpost from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-502-add-station-end-cont-delivering from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-503-location-note1 from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-506-abbott from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-529-538 from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-532-output-or-ntf from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-533-auto-plan-expected-cost from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-540-1mg-custom from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-541-ops-vendor-reject-log from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-545 from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-546-auto-plan-result-comparison from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-571-repOwnerGPS5-add-col from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-577-group-of-vehicle-master from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-587 from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-593 from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-604-master-created-by from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-606-1mg-update-status from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-628 from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-658-1mg from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-667-vnpost from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-698-vnpost from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-713-thaco-change-depot-multi from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-715-mon-co-full-route from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-732-find-routing-fcl from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-741-trouble-cont-allocate-rule from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-743-logo-logipaas from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-755-vnpt-logo from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-789-manuchar-location-loading-start-end from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-789-panda from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-816-manuchar from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-833-ord-packing-excel from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-873-box-info from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-875-vnpt-logio-ui from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-884-vehicle-vendor-quantity from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-909-mobile-customer-mainetti from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-923-wfl-location-to-name from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-939-report-fin-37-box-group from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-940-wfl-order-code from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-942-logo-viettelpost from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-944-group-to-filter from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-951-cont-master-ord-product-info from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-985-wfl-email-group-delivery from smartlogtms/smartlog.stm.2.5
Checking branch feature/tms-991-operational-cont-thaco from smartlogtms/smartlog.stm.2.5
Checking branch feature/trigger-build-FE from smartlogtms/smartlog.stm.2.5
Checking branch feature/trigger-build-fe from smartlogtms/smartlog.stm.2.5
Checking branch feature/trigger-services from smartlogtms/smartlog.stm.2.5
Checking branch feature/truck-fully-uncomplete from smartlogtms/smartlog.stm.2.5
Checking branch feature/two-level-cache from smartlogtms/smartlog.stm.2.5
Checking branch feature/up-limit-pagesize from smartlogtms/smartlog.stm.2.5
Checking branch feature/update-account-token from smartlogtms/smartlog.stm.2.5
Checking branch feature/update-apm-configuration from smartlogtms/smartlog.stm.2.5
Checking branch feature/update-bg from smartlogtms/smartlog.stm.2.5
Checking branch feature/update-cache-after-permission-copy from smartlogtms/smartlog.stm.2.5
Checking branch feature/update-cache-id from smartlogtms/smartlog.stm.2.5
Checking branch feature/update-cache-mobile from smartlogtms/smartlog.stm.2.5
Checking branch feature/update-cache-user-stock-ids from smartlogtms/smartlog.stm.2.5
Checking branch feature/update-cloudwatch-config from smartlogtms/smartlog.stm.2.5
Checking branch feature/update-code-sprint7-ver4 from smartlogtms/smartlog.stm.2.5
Checking branch feature/update-common from smartlogtms/smartlog.stm.2.5
Checking branch feature/update-config-foodlog from smartlogtms/smartlog.stm.2.5
Checking branch feature/update-config-hoangan from smartlogtms/smartlog.stm.2.5
Checking branch feature/update-dockerfile from smartlogtms/smartlog.stm.2.5
Checking branch feature/update-domain from smartlogtms/smartlog.stm.2.5
Checking branch feature/update-entities from smartlogtms/smartlog.stm.2.5
Checking branch feature/update-entities-sprint-14 from smartlogtms/smartlog.stm.2.5
Checking branch feature/update-entities-sprint-20-2022 from smartlogtms/smartlog.stm.2.5
Checking branch feature/update-entities-sprint01-2023 from smartlogtms/smartlog.stm.2.5
Checking branch feature/update-entities-sprint10 from smartlogtms/smartlog.stm.2.5
Checking branch feature/update-entities-sprint12 from smartlogtms/smartlog.stm.2.5
Checking branch feature/update-entities-sprint21-2022 from smartlogtms/smartlog.stm.2.5
Checking branch feature/update-entities-sprint22-2022 from smartlogtms/smartlog.stm.2.5
Checking branch feature/update-entities-sprint25-2022 from smartlogtms/smartlog.stm.2.5
Checking branch feature/update-hepler-set-context-change-tracker from smartlogtms/smartlog.stm.2.5
Checking branch feature/update-ip-whitelist from smartlogtms/smartlog.stm.2.5
Checking branch feature/update-log from smartlogtms/smartlog.stm.2.5
Checking branch feature/update-logging from smartlogtms/smartlog.stm.2.5
Checking branch feature/update-mainetti-auto-plan from smartlogtms/smartlog.stm.2.5
Checking branch feature/update-mainetti-config from smartlogtms/smartlog.stm.2.5
Checking branch feature/update-master from smartlogtms/smartlog.stm.2.5
Checking branch feature/update-ord-code-empty from smartlogtms/smartlog.stm.2.5
Checking branch feature/update-query-receipt from smartlogtms/smartlog.stm.2.5
Checking branch feature/update-report-services from smartlogtms/smartlog.stm.2.5
Checking branch feature/update-site-config from smartlogtms/smartlog.stm.2.5
Checking branch feature/update-trigger-api from smartlogtms/smartlog.stm.2.5
Checking branch feature/validate-gateway-length from smartlogtms/smartlog.stm.2.5
Checking branch feature/vehicle-filterable-branch-name from smartlogtms/smartlog.stm.2.5
Checking branch feature/vehicle-status-both from smartlogtms/smartlog.stm.2.5
Checking branch feature/vnp-fix-cbb-server from smartlogtms/smartlog.stm.2.5
Checking branch feature/vnpt-custom-left from smartlogtms/smartlog.stm.2.5
Checking branch feature/wfl-services-implement from smartlogtms/smartlog.stm.2.5
Checking branch feature/wokflow-send-trip-to-tender-auto-plan from smartlogtms/smartlog.stm.2.5
Checking branch feature/xss-attack-prevention from smartlogtms/smartlog.stm.2.5
Checking branch features/update-entities-2023-sprint05 from smartlogtms/smartlog.stm.2.5
Checking branch fix-jenkins from smartlogtms/smartlog.stm.2.5
Checking branch fixbug/order-detail from smartlogtms/smartlog.stm.2.5
Checking branch format-profiler from smartlogtms/smartlog.stm.2.5
Checking branch gate-way-remove-logging from smartlogtms/smartlog.stm.2.5
Checking branch gate-way-remove-logging-master from smartlogtms/smartlog.stm.2.5
Checking branch hai/monitor-service from smartlogtms/smartlog.stm.2.5
Checking branch hotfix-calculate-profit from smartlogtms/smartlog.stm.2.5
Checking branch hotfix-profiler from smartlogtms/smartlog.stm.2.5
Checking branch hotfix-redis from smartlogtms/smartlog.stm.2.5
Checking branch hotfix/api-hoabinh from smartlogtms/smartlog.stm.2.5
Checking branch hotfix/cache-expired-tokens from smartlogtms/smartlog.stm.2.5
Checking branch hotfix/error-excel from smartlogtms/smartlog.stm.2.5
Checking branch hotfix/error-export-excel from smartlogtms/smartlog.stm.2.5
Checking branch hotfix/fix-master from smartlogtms/smartlog.stm.2.5
Checking branch hotfix/fix-not-implemented-exception-api-trigger-data from smartlogtms/smartlog.stm.2.5
Checking branch hotfix/report-pl-multiple-routes from smartlogtms/smartlog.stm.2.5
Checking branch hotfix/reporting-services-update from smartlogtms/smartlog.stm.2.5
Checking branch hotfix/sagawa-mon-excel-cont-fee from smartlogtms/smartlog.stm.2.5
Checking branch hotfix/socket-services-mutiple-instances from smartlogtms/smartlog.stm.2.5
Checking branch hotfix/tms-231-goi-y-cong-thuc from smartlogtms/smartlog.stm.2.5
Checking branch hotfix/tms-317-vnpostmobile-app-bo-sung-rang-buoc-one-session from smartlogtms/smartlog.stm.2.5
Checking branch hotfix/two-level-cache from smartlogtms/smartlog.stm.2.5
Checking branch hotfix/update-config from smartlogtms/smartlog.stm.2.5
Checking branch hotfix/update-ef-datetime-change from smartlogtms/smartlog.stm.2.5
Checking branch hotfix/update-load-data-service from smartlogtms/smartlog.stm.2.5
Checking branch hotfix/xss-attack-prevention from smartlogtms/smartlog.stm.2.5
Checking branch hotfx/update-stm-vnpost-static-tokens from smartlogtms/smartlog.stm.2.5
Checking branch implement_services from smartlogtms/smartlog.stm.2.5
Checking branch improve-jenkins from smartlogtms/smartlog.stm.2.5
Checking branch lam/OperationService.Distribution from smartlogtms/smartlog.stm.2.5
Checking branch lam/add-common from smartlogtms/smartlog.stm.2.5
Checking branch lam/fix-duplicate-HttpVerbs from smartlogtms/smartlog.stm.2.5
Checking branch lam/fix-groupby-new from smartlogtms/smartlog.stm.2.5
Checking branch lam/migrate-system from smartlogtms/smartlog.stm.2.5
Checking branch lam/move-code-ver-2 from smartlogtms/smartlog.stm.2.5
Checking branch log-GC from smartlogtms/smartlog.stm.2.5
Checking branch manh/dev/fix-bug from smartlogtms/smartlog.stm.2.5
Checking branch manh/fix-bug from smartlogtms/smartlog.stm.2.5
Checking branch manh/hotfix/bugs-helpdesk from smartlogtms/smartlog.stm.2.5
Checking branch manh/hotfix/debitnote-invoice from smartlogtms/smartlog.stm.2.5
Checking branch manh/ops-excel from smartlogtms/smartlog.stm.2.5
Checking branch manh/print from smartlogtms/smartlog.stm.2.5
Checking branch master from smartlogtms/smartlog.stm.2.5
Checking branch memory-profiler from smartlogtms/smartlog.stm.2.5
Checking branch migration-sprint7/dto from smartlogtms/smartlog.stm.2.5
Checking branch migration-sprint7/ends-service from smartlogtms/smartlog.stm.2.5
Checking branch nido/custom-vnpost from smartlogtms/smartlog.stm.2.5
Checking branch origin/deploy-arm from smartlogtms/smartlog.stm.2.5
Checking branch origin/dockerfile-fix from smartlogtms/smartlog.stm.2.5
Checking branch origin/fix-be-build from smartlogtms/smartlog.stm.2.5
Checking branch origin/fix-be-build-jenkins from smartlogtms/smartlog.stm.2.5
Checking branch origin/fix-dockerfile-staging from smartlogtms/smartlog.stm.2.5
Checking branch origin/stage-arm from smartlogtms/smartlog.stm.2.5
Checking branch origin/testing_arm from smartlogtms/smartlog.stm.2.5
Checking branch performance from smartlogtms/smartlog.stm.2.5
Checking branch performance2 from smartlogtms/smartlog.stm.2.5
Checking branch release/sabeco-leg-2 from smartlogtms/smartlog.stm.2.5
Checking branch release/sprint-01-17-01-2022 from smartlogtms/smartlog.stm.2.5
Checking branch release/sprint-02-30-01-2022 from smartlogtms/smartlog.stm.2.5
Checking branch release/sprint-03-20-02-2022 from smartlogtms/smartlog.stm.2.5
Checking branch release/sprint-04-06-03-2022 from smartlogtms/smartlog.stm.2.5
Checking branch release/sprint-05-20-03-2022 from smartlogtms/smartlog.stm.2.5
Checking branch release/sprint-06-03-04-2022 from smartlogtms/smartlog.stm.2.5
Checking branch release/sprint-07-17-04-2022 from smartlogtms/smartlog.stm.2.5
Checking branch release/sprint-09-15-05-2022 from smartlogtms/smartlog.stm.2.5
Checking branch release/sprint-10-02-08-2021 from smartlogtms/smartlog.stm.2.5
Checking branch release/sprint-10-29-05-2022 from smartlogtms/smartlog.stm.2.5
Checking branch release/sprint-11-12-06-2022 from smartlogtms/smartlog.stm.2.5
Checking branch release/sprint-11-16-08-2021 from smartlogtms/smartlog.stm.2.5
Checking branch release/sprint-12-30-08-2021 from smartlogtms/smartlog.stm.2.5
Checking branch release/sprint-13-12-09-2021 from smartlogtms/smartlog.stm.2.5
Checking branch release/sprint-15-11-10-2021 from smartlogtms/smartlog.stm.2.5
Checking branch release/sprint-16-25-10-2021 from smartlogtms/smartlog.stm.2.5
Checking branch release/sprint-18-22-11-2021 from smartlogtms/smartlog.stm.2.5
Checking branch release/sprint-20-19-12-2021 from smartlogtms/smartlog.stm.2.5
Checking branch release/sprint-21-02-01-2022 from smartlogtms/smartlog.stm.2.5
Checking branch release/sprint-21-04-01-2022 from smartlogtms/smartlog.stm.2.5
Checking branch release/sprint-22-fixbug from smartlogtms/smartlog.stm.2.5
Checking branch release/sprint-8-05-07-2021 from smartlogtms/smartlog.stm.2.5
Checking branch release/sprint-9-06-07-2021 from smartlogtms/smartlog.stm.2.5
Checking branch release/sprint-9-19-07-2021 from smartlogtms/smartlog.stm.2.5
Checking branch release/sprint23-22-11 from smartlogtms/smartlog.stm.2.5
Checking branch release/update-fixbug from smartlogtms/smartlog.stm.2.5
Checking branch remove-build-report from smartlogtms/smartlog.stm.2.5
Checking branch remove-button-history from smartlogtms/smartlog.stm.2.5
Checking branch revert-pr-10306 from smartlogtms/smartlog.stm.2.5
Checking branch revert-pr-12428 from smartlogtms/smartlog.stm.2.5
Checking branch revert-pr-13653 from smartlogtms/smartlog.stm.2.5
Checking branch revert-pr-6557 from smartlogtms/smartlog.stm.2.5
Checking branch services-business from smartlogtms/smartlog.stm.2.5
Checking branch staging_arm from smartlogtms/smartlog.stm.2.5
Checking branch test-git-version from smartlogtms/smartlog.stm.2.5
Checking branch thanh/TMS-3281 from smartlogtms/smartlog.stm.2.5
Checking branch thanh/TMS-3332 from smartlogtms/smartlog.stm.2.5
Checking branch tuanle207/add_category_service_3 from smartlogtms/smartlog.stm.2.5
Checking branch tuanle207/add_http_verbs_rep_controlers from smartlogtms/smartlog.stm.2.5
Checking branch tuanle207/fix_error_references_cus_controller from smartlogtms/smartlog.stm.2.5
Checking branch update-build from smartlogtms/smartlog.stm.2.5
Checking branch update-memory-profiler from smartlogtms/smartlog.stm.2.5
Checking branch update_dto_service_business from smartlogtms/smartlog.stm.2.5

  1807 branches were processed
Looking up smartlogtms/smartlog.stm.2.5 for pull requests
Checking PR-14331 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3877-sync-filter
Checking PR-14410 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3894-report-owner-pl-bo-sung-tai-queue
Checking PR-14450 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3982-bo-sung-bao-cao-do-dau-adsun-15
Checking PR-14048 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3782-bo-sung-tinh-nang-hien-thi-theo-luot
Checking PR-14225 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3889
Checking PR-14446 from smartlogtms/smartlog.stm.2.5 and branch bugfix/thp-order-eta
Checking PR-14441 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3944
Checking PR-14437 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3940-qdtrans
Checking PR-14394 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3915-rang-buoc-thau-tach-chuyen
Checking PR-14393 from smartlogtms/smartlog.stm.2.5 and branch feature/TMS-3915-rang-buoc-thau-tach-chuyen
